Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000160224,AIRE,Gene Expression,-0.001626090339585809,0.8823544668049312,0.9222828513327117,5,0.0052371558113092805,5
ENSG00000285162,AC004593.3,Gene Expression,-0.0016264299399285898,0.8688287534180962,0.9132454639039348,3,0.0022681700764271605,3
ENSG00000133958,UNC79,Gene Expression,-0.001626642073588146,0.7968863693788119,0.8609861498655363,4,0.003647198218397786,4
ENSG00000176136,MC5R,Gene Expression,-0.0016268591230465936,0.8209861832072101,0.880407079655556,3,0.0018439342236913957,3
ENSG00000130561,SAG,Gene Expression,-0.0016296786877361335,0.8834365462223259,0.9228359360239446,11,0.004637434929472652,10
ENSG00000187323,DCC,Gene Expression,-0.0016304064323108115,0.8578150235700723,0.9058088786560045,3,0.0025327953121130307,3
ENSG00000168539,CHRM1,Gene Expression,-0.0016322171942658845,0.818668067112511,0.8788989528152987,5,0.010218655743347483,4
ENSG00000273777,CEACAM20,Gene Expression,-0.0016334641435688186,0.8334700871774456,0.8889054932423281,3,0.003156962203065395,3
ENSG00000258429,PDF,Gene Expression,-0.0016349543840704984,0.8934233633246675,0.9251543153414884,22,0.010759906032942596,22
ENSG00000172548,NIPAL4,Gene Expression,-0.0016359089024179394,0.8627983204904756,0.9090358142214447,3,0.004264029749039716,3
ENSG00000117016,RIMS3,Gene Expression,-0.0016457318567816254,0.8971881112138975,0.9273352441361159,126,0.14006835140413068,123
ENSG00000186648,CARMIL3,Gene Expression,-0.0016464351305843844,0.8897517945695669,0.9245475413299171,30,0.026936926058519536,30
ENSG00000187144,SPATA21,Gene Expression,-0.0016481620466649942,0.8728440644369237,0.9157039490350749,3,0.0010940645076154057,3
ENSG00000269699,ZIM2,Gene Expression,-0.0016506824150489632,0.8936698046576482,0.9252901427260303,17,0.006232815032060077,17
ENSG00000154118,JPH3,Gene Expression,-0.0016519440435210034,0.846949483665175,0.8982542693842008,3,0.004284212807207308,3
ENSG00000108576,SLC6A4,Gene Expression,-0.001653181306907157,0.8189416664177889,0.8789623452703894,4,0.0025216805412181867,4
ENSG00000120160,EQTN,Gene Expression,-0.001656899809890239,0.8726651953230424,0.9155749123348931,3,0.0017672393812680123,3
ENSG00000133134,BEX2,Gene Expression,-0.0016600467691413586,0.8934821623600656,0.9251543153414884,34,0.01672616524011454,34
ENSG00000248746,ACTN3,Gene Expression,-0.0016618288058571897,0.844152026189717,0.8965134400188303,3,0.003931647698965358,3
ENSG00000169760,NLGN1,Gene Expression,-0.0016628689062765344,0.8640502488714792,0.9096229878104156,3,0.0007684356137372841,3
ENSG00000077279,DCX,Gene Expression,-0.0016633929359089097,0.8706147730462943,0.9142431455244873,3,0.001269387357119663,3
ENSG00000178804,H1FOO,Gene Expression,-0.001663547073424302,0.843007756823867,0.8958153239785168,3,0.0036901624746579226,3
ENSG00000236444,UBE2L5,Gene Expression,-0.0016638033238222797,0.8703810061549085,0.9142085169512386,9,0.011290243415475803,7
ENSG00000205186,FABP9,Gene Expression,-0.0016727880055717687,0.8581822756539756,0.9058088786560045,3,0.0011923238697645745,3
ENSG00000180697,C3orf22,Gene Expression,-0.0016747869723328598,0.8725002484167323,0.9154604668206552,3,0.0009680333604554236,3
ENSG00000205078,SYCE1L,Gene Expression,-0.0016795881339234206,0.8801766244246547,0.9208027543696895,19,0.011821896153268289,19
ENSG00000118729,CASQ2,Gene Expression,-0.0016838268778465884,0.8804222859861506,0.9208833854889289,13,0.010618272923763779,13
ENSG00000146426,TIAM2,Gene Expression,-0.0016839422166173867,0.8914390358776761,0.9245475413299171,44,0.04870991379684394,44
ENSG00000123388,HOXC11,Gene Expression,-0.0016910279819178577,0.8648584824858795,0.9103279650698255,3,0.0011719357864053146,3
ENSG00000186150,UBL4B,Gene Expression,-0.001691035158246983,0.8865343170584271,0.9238654218778943,12,0.00740387200852949,12
ENSG00000136114,THSD1,Gene Expression,-0.0016942714013316032,0.8930665027845498,0.9251283269402459,296,0.21675130473931606,262
ENSG00000040731,CDH10,Gene Expression,-0.0016970625964506257,0.859075630891097,0.9063073690473447,3,0.0009277627854234122,3
ENSG00000158220,ESYT3,Gene Expression,-0.0017001950300571033,0.8723356748512866,0.9154454834784689,7,0.007667242639124216,7
ENSG00000005421,PON1,Gene Expression,-0.001700228726516077,0.7859846140177509,0.8521853824208603,4,0.00359177752454,4
ENSG00000187003,ACTL7A,Gene Expression,-0.0017007315278163028,0.833250674496497,0.888789871963425,4,0.001701217756280153,4
ENSG00000177453,NIM1K,Gene Expression,-0.0017025893250715077,0.8810140958424922,0.9213259724678315,18,0.008988012752339708,16
ENSG00000107443,CCNJ,Gene Expression,-0.0017073362505284377,0.8885306850003127,0.9245475413299171,84,0.06907013046878763,82
ENSG00000116183,PAPPA2,Gene Expression,-0.0017138174076552096,0.8278230842940628,0.8850077563342404,4,0.0027680094873549933,4
ENSG00000206177,HBM,Gene Expression,-0.0017139234083293998,0.8525716971866999,0.9022921985144957,3,0.003985536600692154,3
ENSG00000173950,XXYLT1,Gene Expression,-0.0017149624607463289,0.8914763769488988,0.9245475413299171,687,0.4559663232385568,513
ENSG00000183715,OPCML,Gene Expression,-0.0017208038601768758,0.7828287392764375,0.849685184346043,4,0.007920559861721403,4
ENSG00000039139,DNAH5,Gene Expression,-0.0017243323498532513,0.8613031044641846,0.9079289309699232,3,0.0007703918550007357,3
ENSG00000182263,FIGN,Gene Expression,-0.0017244867286973534,0.8834691119178306,0.9228359360239446,34,0.030865408301485514,34
ENSG00000138395,CDK15,Gene Expression,-0.001724552508960324,0.8840348156284789,0.9228359360239446,28,0.05582206997610194,28
ENSG00000167612,ANKRD33,Gene Expression,-0.0017275591222303238,0.833902583932151,0.8891379818398177,3,0.002395645055602417,3
ENSG00000137040,RANBP6,Gene Expression,-0.0017283855169038667,0.8896580688618339,0.9245475413299171,291,0.19617001723845787,253
ENSG00000180305,WFDC10A,Gene Expression,-0.001730668995855045,0.8580316568355166,0.9058088786560045,4,0.0029692121934233886,4
ENSG00000177791,MYOZ1,Gene Expression,-0.0017332158025254564,0.786435743094624,0.8525616910618949,4,0.005897690013268126,4
ENSG00000186118,TEX38,Gene Expression,-0.0017364604480097714,0.8536337319624832,0.9030079378780719,15,0.016560586265141928,15
ENSG00000116254,CHD5,Gene Expression,-0.0017377613623558027,0.8705493796184058,0.914233060997617,17,0.011746318817974569,17
ENSG00000206262,FOXL2NB,Gene Expression,-0.0017446589379730589,0.827496307229144,0.884792681193123,3,0.0033048810656984605,3
ENSG00000203870,SMIM9,Gene Expression,-0.0017452039426278639,0.8410819211271149,0.8942907761166644,3,0.0037319365757986587,3
ENSG00000122824,NUDT10,Gene Expression,-0.0017457339344538593,0.8538994117852736,0.9030558025766556,3,0.010987246527671685,3
ENSG00000188037,CLCN1,Gene Expression,-0.001751828327408896,0.8070016071960101,0.8692214629368357,4,0.003126544180684098,4
ENSG00000159648,TEPP,Gene Expression,-0.001757328649181727,0.8459937771518053,0.8975333436609242,3,0.004679640091087374,3
ENSG00000146373,RNF217,Gene Expression,-0.0017587579942668667,0.8832028560162237,0.9227904362112891,44,0.05229376826308368,43
ENSG00000262543,SMIM28,Gene Expression,-0.001762004888420929,0.8298966578032203,0.8862506700176846,3,0.0019189457807363892,3
ENSG00000177627,C12orf54,Gene Expression,-0.0017623740040591984,0.8459316475234786,0.8975333436609242,4,0.001787322523109501,4
ENSG00000165181,SHOC1,Gene Expression,-0.0017657122726962202,0.7880032998137941,0.8536962894386252,4,0.00481577694034916,4
ENSG00000285976,AL135905.2,Gene Expression,-0.0017672812177792726,0.8353896009206017,0.8903758953031479,16,0.014409339888582796,16
ENSG00000172399,MYOZ2,Gene Expression,-0.001767833719905301,0.8620331469387563,0.90855661328886,5,0.004460786931933839,5
ENSG00000217236,SP9,Gene Expression,-0.0017683228169518212,0.8294006222340969,0.8858479532028511,3,0.003569767906713975,3
ENSG00000143858,SYT2,Gene Expression,-0.0017683309942824,0.8519463027444286,0.9020531660701633,3,0.003959128425167987,3
ENSG00000153292,ADGRF1,Gene Expression,-0.0017698495669125724,0.8398542861010944,0.8936232833152804,4,0.0073420002956135905,4
ENSG00000126218,F10,Gene Expression,-0.0017743002289766032,0.8808639460043453,0.9212413214396249,33,0.03961033102989879,33
ENSG00000162669,HFM1,Gene Expression,-0.00177967193659863,0.8319981409170212,0.8877427747888544,3,0.0015768676623458561,3
ENSG00000214491,SEC14L6,Gene Expression,-0.001781219574486148,0.8668082873544104,0.9117650301609039,8,0.018657704573381815,8
ENSG00000285231,OOSP3,Gene Expression,-0.0017830489882262833,0.8364600613397676,0.8910531772199682,3,0.003324817383938019,3
ENSG00000121853,GHSR,Gene Expression,-0.0017886075072975158,0.8522216913261609,0.9020531660701633,3,0.0008633978062775735,3
ENSG00000133475,GGT2,Gene Expression,-0.0017902236515628,0.8335218044279986,0.8889054932423281,3,0.0012758786460035788,3
ENSG00000166183,ASPG,Gene Expression,-0.0017902241035353452,0.8521394561405324,0.9020531660701633,4,0.014397209785935882,4
ENSG00000173262,SLC2A14,Gene Expression,-0.0017908709217529034,0.8404474348754123,0.8940222080690283,3,0.003389791564427332,3
ENSG00000284042,TAF11L6,Gene Expression,-0.0017946404626996274,0.8538946857841756,0.9030558025766556,3,0.0009308483385716443,3
ENSG00000183625,CCR3,Gene Expression,-0.0017952324585622035,0.8524377740856752,0.9022087324124498,5,0.016304418363304277,5
ENSG00000180878,C11orf42,Gene Expression,-0.0017956207219900781,0.8516311394232959,0.9020531660701633,3,0.0010856237958478383,3
ENSG00000129048,ACKR4,Gene Expression,-0.0017967479918420126,0.8386647252982533,0.8925314231369319,3,0.0015370671005933883,3
ENSG00000070193,FGF10,Gene Expression,-0.0018018190417042437,0.8431836321920473,0.8958860261123698,4,0.013296102206666575,3
ENSG00000147509,RGS20,Gene Expression,-0.0018023179154379142,0.8567409577902386,0.9051846599167402,3,0.0008354291243520668,3
ENSG00000213927,CCL27,Gene Expression,-0.0018064173905522481,0.8433415988742635,0.8959957715736875,4,0.002619490859726558,4
ENSG00000188710,QRFP,Gene Expression,-0.001806533472910033,0.8568673883035249,0.9052592092572624,3,0.008105567940834169,3
ENSG00000139200,PIANP,Gene Expression,-0.0018104522553084664,0.8635706231581599,0.9094974124281057,8,0.023675667850110254,8
ENSG00000166897,ELFN2,Gene Expression,-0.0018147520890490203,0.8037454555319679,0.866339566252911,4,0.002945954510349113,4
ENSG00000095596,CYP26A1,Gene Expression,-0.0018189970864859618,0.7983349862056677,0.8620965679704959,4,0.0065589187377985475,4
ENSG00000198865,CCDC152,Gene Expression,-0.0018237017157570696,0.8704206631347471,0.9142085169512386,18,0.013040286022953028,18
ENSG00000187908,DMBT1,Gene Expression,-0.0018265527557904833,0.8324113423332711,0.8880680121624553,3,0.0030470883391688682,3
ENSG00000108702,CCL1,Gene Expression,-0.0018266068938546174,0.8757005706563327,0.9178780383360191,15,0.004568150351857176,15
ENSG00000170423,KRT78,Gene Expression,-0.0018275844806058166,0.8537715228423873,0.9030558025766556,3,0.0010752282560169734,3
ENSG00000234438,KBTBD13,Gene Expression,-0.001829103390970913,0.8486001532217431,0.89952398857825,3,0.0014606570067458497,3
ENSG00000171804,WDR87,Gene Expression,-0.0018293441380619183,0.8537970009357274,0.9030558025766556,3,0.0009985649509787462,3
ENSG00000171811,CFAP46,Gene Expression,-0.001831475112249321,0.8374684102668166,0.8917835644781139,3,0.001193462654124078,3
ENSG00000269226,TMSB15B,Gene Expression,-0.001833861516560152,0.8480161383281937,0.899038652958796,9,0.00575935648767461,9
ENSG00000169989,TIGD4,Gene Expression,-0.001841927104586321,0.8765025486160817,0.9186011297116737,66,0.03324548445016344,63
ENSG00000110245,APOC3,Gene Expression,-0.0018463423611709956,0.8341157192506297,0.8891916661046102,3,0.0007346215003038545,3
ENSG00000285329,AC025283.2,Gene Expression,-0.0018463748049840504,0.7585340545319688,0.8310122470030389,5,0.004060769059695101,5
ENSG00000185758,CLDN24,Gene Expression,-0.0018472359020766784,0.8517402078126948,0.9020531660701633,3,0.0011707253338933865,3
ENSG00000149506,ZP1,Gene Expression,-0.0018485557854780522,0.7826243612600863,0.8495538823508899,5,0.011543105538010693,5
ENSG00000170396,ZNF804A,Gene Expression,-0.0018492058222021096,0.8145291569971855,0.8757177073686444,5,0.005124018006296337,4
ENSG00000171133,OR2K2,Gene Expression,-0.0018520589404542617,0.8447069339811869,0.8966924459344044,3,0.0012598220939722305,3
ENSG00000125965,GDF5,Gene Expression,-0.0018547737343310253,0.8486450637368919,0.89952398857825,3,0.0008717345618807576,3
ENSG00000154493,C10orf90,Gene Expression,-0.0018576995864770243,0.8109612628671421,0.8727406721352767,4,0.002699230146639448,4
ENSG00000171401,KRT13,Gene Expression,-0.0018587908197267714,0.8441523837245699,0.8965134400188303,3,0.0009600638662473171,3
ENSG00000132702,HAPLN2,Gene Expression,-0.0018626369065052057,0.8623191640130077,0.9086762356556592,9,0.005249562539732518,9
ENSG00000184258,CDR1,Gene Expression,-0.001863636295125032,0.8305694904312073,0.8867602902695886,3,0.0011761583724077165,3
ENSG00000185664,PMEL,Gene Expression,-0.0018636689364702886,0.8710825719543412,0.9145585665438102,46,0.033921254112760306,45
ENSG00000275591,XKR5,Gene Expression,-0.0018660099176053828,0.8457099598423128,0.8975227713189547,3,0.002416971445569087,3
ENSG00000119042,SATB2,Gene Expression,-0.0018660677829109263,0.8760503320932398,0.9181859157027131,237,0.21754467373191266,207
ENSG00000164099,PRSS12,Gene Expression,-0.001867547934802098,0.8378911805988318,0.8921137532631445,6,0.019293945819526176,6
ENSG00000160472,TMEM190,Gene Expression,-0.0018679671572211572,0.8371833376077475,0.8915918212372886,3,0.003158038541919739,3
ENSG00000180210,F2,Gene Expression,-0.0018692769624263587,0.8305903274148969,0.8867602902695886,3,0.0012286072183221174,3
ENSG00000132837,DMGDH,Gene Expression,-0.0018699597900332437,0.8632112258481647,0.90920699048553,15,0.01609992869517856,15
ENSG00000111245,MYL2,Gene Expression,-0.0018702515830975432,0.8464063591560591,0.897912928561555,4,0.0024649572421916784,4
ENSG00000117594,HSD11B1,Gene Expression,-0.001870591760962428,0.8692634655160826,0.913445844618599,25,0.027354916483812677,25
ENSG00000188596,CFAP54,Gene Expression,-0.001872150401886966,0.8716410690215278,0.9149690729649462,32,0.05151656408734012,30
ENSG00000185915,KLHL34,Gene Expression,-0.0018758262638496929,0.8400964768197233,0.8937114103771104,3,0.004624787729381817,3
ENSG00000205221,VIT,Gene Expression,-0.0018765687132374761,0.8428094592071306,0.8957207735927913,4,0.006600229643215097,4
ENSG00000166569,CPLX4,Gene Expression,-0.0018784969537590274,0.8405570438142109,0.8940807657395479,3,0.0014416600916366522,3
ENSG00000197658,SLC22A24,Gene Expression,-0.0018786481524807486,0.8692980989093215,0.913445844618599,12,0.0031850469460761506,12
ENSG00000204967,PCDHA4,Gene Expression,-0.0018844995578497013,0.8132347053322592,0.8746703279259471,6,0.008914568692851609,6
ENSG00000164778,EN2,Gene Expression,-0.0018846119179094071,0.8293257831582288,0.8858479532028511,3,0.0015565014827851299,3
ENSG00000183873,SCN5A,Gene Expression,-0.0018854011488124004,0.8357173709614324,0.8904942698668016,4,0.005288383586212836,4
ENSG00000229809,ZNF688,Gene Expression,-0.0018897136481238112,0.8740966242977082,0.9166659018537402,443,0.35309036784881753,369
ENSG00000187980,PLA2G2C,Gene Expression,-0.0018946079075765172,0.8486935001774775,0.89952398857825,5,0.005205670252159747,5
ENSG00000196260,SFTA2,Gene Expression,-0.0018951846957544793,0.8367235720496269,0.8912180159361219,3,0.0008546656467908487,3
ENSG00000176076,KCNE5,Gene Expression,-0.0018957197334764679,0.8521371314838021,0.9020531660701633,5,0.003465004742688377,5
ENSG00000082269,FAM135A,Gene Expression,-0.0018958287870871843,0.8704700035608143,0.9142085169512386,79,0.05818284525558687,76
ENSG00000232237,ASCL5,Gene Expression,-0.0018968648658225962,0.7959506816246911,0.8603515171034308,4,0.0029989335637856437,4
ENSG00000138152,BTBD16,Gene Expression,-0.0018977634034786286,0.8441570988887869,0.8965134400188303,3,0.0008203258485152663,3
ENSG00000274808,TBC1D3B,Gene Expression,-0.0019018083174887717,0.8470021950646653,0.8982542693842008,4,0.002013215232191813,4
ENSG00000158683,PKD1L1,Gene Expression,-0.0019073277140307992,0.8723867013755792,0.9154454834784689,229,0.12028849590755837,205
ENSG00000185274,GALNT17,Gene Expression,-0.001908229380765295,0.8639821252423562,0.9096097068002885,21,0.014675821028432515,20
ENSG00000139292,LGR5,Gene Expression,-0.0019127323190199965,0.7955610812366497,0.8600078790306075,4,0.0036707671194857175,4
ENSG00000188800,TMCO2,Gene Expression,-0.0019177377444013176,0.8282350064399466,0.8852838725804844,3,0.0011911975940997587,3
ENSG00000188064,WNT7B,Gene Expression,-0.001918427381723674,0.8291118182216959,0.8858479532028511,3,0.0012227793556054806,3
ENSG00000125823,CSTL1,Gene Expression,-0.0019218553618106705,0.8419982079242454,0.8950327343834074,4,0.0017315827855603817,4
ENSG00000084628,NKAIN1,Gene Expression,-0.0019247487691274325,0.8004258186059635,0.8637423737340065,4,0.003151148732166151,4
ENSG00000147869,CER1,Gene Expression,-0.0019275050891106773,0.8581909071460437,0.9058088786560045,8,0.009928874598127248,8
ENSG00000183346,CABCOCO1,Gene Expression,-0.001929260475823739,0.8357153902777121,0.8904942698668016,3,0.0012847871281416092,3
ENSG00000167769,ACER1,Gene Expression,-0.0019314699430105736,0.8532652920898536,0.9028513166834397,5,0.002338971440313847,5
ENSG00000091656,ZFHX4,Gene Expression,-0.0019315628143810096,0.8688247712620888,0.9132454639039348,84,0.07615761691755003,79
ENSG00000187783,TMEM72,Gene Expression,-0.0019350559985714263,0.8205155931757466,0.8800752078394397,3,0.0019402587481431636,3
ENSG00000269067,ZNF728,Gene Expression,-0.00193673119314039,0.8415498003332186,0.8947302003542758,3,0.0007159413524568573,3
ENSG00000176472,ZNF575,Gene Expression,-0.0019402509042537243,0.8680897009665169,0.9127028057062949,186,0.18182806802077914,170
ENSG00000144730,IL17RD,Gene Expression,-0.0019411820309260736,0.8669155658412541,0.911819343866536,47,0.03329150953079317,47
ENSG00000078295,ADCY2,Gene Expression,-0.0019426606547026882,0.7948743295024536,0.8593788769252958,5,0.007758430982750089,5
ENSG00000255587,RAB44,Gene Expression,-0.001944079511758707,0.8645123288194243,0.9100509752915723,41,0.05959293950050059,39
ENSG00000105668,UPK1A,Gene Expression,-0.001945770203480669,0.8560965666208594,0.9047282172035931,16,0.007532826522100335,16
ENSG00000156853,ZNF689,Gene Expression,-0.0019459921126930046,0.8691193147647238,0.913390808954024,724,0.4483635948271408,551
ENSG00000018625,ATP1A2,Gene Expression,-0.0019462063053311991,0.8610461514541713,0.9078071839731124,37,0.05416829738916537,34
ENSG00000143340,FAM163A,Gene Expression,-0.0019464670178897649,0.8294114325984833,0.8858479532028511,3,0.001070235540348144,3
ENSG00000258986,TMEM179,Gene Expression,-0.0019472235013883775,0.8580928979232847,0.9058088786560045,10,0.004087181613421909,10
ENSG00000165568,AKR1E2,Gene Expression,-0.0019561607386777537,0.868009623105763,0.9126771699604838,659,0.4614162292009782,495
ENSG00000076053,RBM7,Gene Expression,-0.001958293232988548,0.8672671441015716,0.912072050468005,282,0.21716523697403442,254
ENSG00000144035,NAT8,Gene Expression,-0.0019584596150134556,0.8416616572321544,0.8947910715624312,4,0.0012960396286736066,4
ENSG00000127241,MASP1,Gene Expression,-0.001960982347336227,0.822206823218594,0.8811910889732335,4,0.009170452151062197,4
ENSG00000184697,CLDN6,Gene Expression,-0.0019637781785412207,0.7001612985523457,0.7823139357305645,7,0.012538112984950599,7
ENSG00000169347,GP2,Gene Expression,-0.001965434963616479,0.8284437163490029,0.8854492029618517,3,0.001234773429409212,3
ENSG00000204969,PCDHA2,Gene Expression,-0.0019696780274177247,0.7996150813685613,0.8630807758125816,4,0.003947131874072349,4
ENSG00000113073,SLC4A9,Gene Expression,-0.0019707590828255874,0.8362575859273321,0.8908954011566241,3,0.001045451566442271,3
ENSG00000172554,SNTG2,Gene Expression,-0.0019712982573469235,0.8526660658301938,0.9023337953348004,9,0.009378580866025244,9
ENSG00000116748,AMPD1,Gene Expression,-0.0019737449344475744,0.8302766597483884,0.8865986982468943,4,0.0013107966950860646,4
ENSG00000119698,PPP4R4,Gene Expression,-0.001974821822550388,0.8163201177394018,0.8771252881381928,4,0.021054959761232197,4
ENSG00000179603,GRM8,Gene Expression,-0.001975233462950937,0.8604413994260004,0.907456121276475,43,0.028294657496933488,42
ENSG00000276180,HIST1H4I,Gene Expression,-0.001985025655209253,0.8550937064977538,0.903968812875214,23,0.014925124290409722,23
ENSG00000206203,TSSK2,Gene Expression,-0.0019857400649626496,0.8275055002114972,0.884792681193123,3,0.0013310622143163746,3
ENSG00000205864,KRTAP5-6,Gene Expression,-0.001986017890253829,0.8337055658695912,0.888985756630986,3,0.000977650832587061,3
ENSG00000171587,DSCAM,Gene Expression,-0.001986910160132655,0.8259665119762637,0.8836083843683923,3,0.0015008961646050833,3
ENSG00000139287,TPH2,Gene Expression,-0.0019881876386824053,0.6836810762448664,0.7691712562250754,8,0.02627193577911026,8
ENSG00000080007,DDX43,Gene Expression,-0.0019893321594366357,0.7915652957531871,0.8568188454658483,4,0.004120726981998016,4
ENSG00000170959,DCDC1,Gene Expression,-0.0019901656888927153,0.8406909738800158,0.8941231233807546,12,0.006362933253623945,11
ENSG00000169469,SPRR1B,Gene Expression,-0.001991156201568985,0.8278686700950493,0.8850077563342404,3,0.000936993932649734,3
ENSG00000102271,KLHL4,Gene Expression,-0.0019913956102368506,0.8028883584218263,0.8656445509216703,5,0.007205918289074735,5
ENSG00000162753,SLC9C2,Gene Expression,-0.0019923445489428045,0.8259486407114567,0.8836083843683923,3,0.0013265225289813855,3
ENSG00000186838,SELENOV,Gene Expression,-0.0019962435271722494,0.8255763823371911,0.8834217172103663,3,0.0013082875331972602,3
ENSG00000073711,PPP2R3A,Gene Expression,-0.001997702362875848,0.8620393130783667,0.90855661328886,121,0.0622933152170431,113
ENSG00000150750,C11orf53,Gene Expression,-0.002001531766684467,0.8294676606080698,0.885850270749768,3,0.0027711961956091696,3
ENSG00000181418,DDN,Gene Expression,-0.00200495945591828,0.846906880546143,0.8982542693842008,9,0.004150571059798396,9
ENSG00000205086,C2orf91,Gene Expression,-0.0020058464232833866,0.8205839299414376,0.8800908999247554,4,0.00335137318807748,4
ENSG00000153060,TEKT5,Gene Expression,-0.0020084325057238323,0.7843343259231389,0.8509591233383526,6,0.022843607797396557,6
ENSG00000125813,PAX1,Gene Expression,-0.00200991485621881,0.8281134939357141,0.8852117302755738,3,0.0016644047288926793,3
ENSG00000122180,MYOG,Gene Expression,-0.0020154856411445095,0.8257084221839102,0.8835053159861401,3,0.0008488364935633113,3
ENSG00000183791,ELOA3,Gene Expression,-0.0020155442605209,0.825871027708079,0.8836083843683923,4,0.0010922581894323234,3
ENSG00000103375,AQP8,Gene Expression,-0.0020163961410861867,0.8393141590817655,0.8931389724719363,22,0.013774433985966774,21
ENSG00000175785,PRIMA1,Gene Expression,-0.002020021661758911,0.8034534211739923,0.8660828320469814,13,0.015062763756549823,12
ENSG00000165702,GFI1B,Gene Expression,-0.002022759621505196,0.8090853543260614,0.8711223194048074,4,0.0027845197968126637,4
ENSG00000056487,PHF21B,Gene Expression,-0.0020229904810912342,0.8153385061849909,0.8764728483897564,4,0.005619662780374779,4
ENSG00000179930,ZNF648,Gene Expression,-0.002024352917600936,0.7867607745347376,0.852688413511954,4,0.0032469587890861114,4
ENSG00000170689,HOXB9,Gene Expression,-0.0020309429814755827,0.8253982433012681,0.8832887750916137,3,0.0013830694169175146,3
ENSG00000166262,FAM227B,Gene Expression,-0.002032067130640971,0.8569220024408772,0.9052592092572624,84,0.048784148179544136,83
ENSG00000090932,DLL3,Gene Expression,-0.0020370305688208056,0.826654906683201,0.8841716569295486,3,0.0013479255056183322,3
ENSG00000111344,RASAL1,Gene Expression,-0.0020373413908400914,0.8486736180920995,0.89952398857825,23,0.024345853051950864,22
ENSG00000181215,C4orf50,Gene Expression,-0.0020378211379401888,0.8246119023822718,0.8830239328457353,3,0.001343753209992507,3
ENSG00000106178,CCL24,Gene Expression,-0.0020392044464464885,0.8292174557763766,0.8858479532028511,5,0.01287550253527047,5
ENSG00000156925,ZIC3,Gene Expression,-0.0020402922311818805,0.8240454403830506,0.8826454634619348,3,0.0008478240722174497,3
ENSG00000159337,PLA2G4D,Gene Expression,-0.002040426553390225,0.8264075900867842,0.8840056588922829,3,0.0008117428159891476,3
ENSG00000183117,CSMD1,Gene Expression,-0.002043040217905779,0.8563083180055139,0.9048442356948901,43,0.05016401827582713,40
ENSG00000171714,ANO5,Gene Expression,-0.0020442798095622336,0.7896950143152652,0.8553028552269829,11,0.011302308485768972,11
ENSG00000164841,TMEM74,Gene Expression,-0.002046802182718207,0.795987600142689,0.8603515171034308,4,0.002629666462821292,4
ENSG00000198881,ASB12,Gene Expression,-0.002051118822232326,0.7811351489290957,0.848443142142314,4,0.0023308052161590837,4
ENSG00000163827,LRRC2,Gene Expression,-0.0020539611296208305,0.8340330600936856,0.8891613919559708,8,0.024627863753559492,8
ENSG00000254636,ARMS2,Gene Expression,-0.002055519824488506,0.8310084155644683,0.8870332794329692,7,0.005597311196935553,7
ENSG00000187066,TMEM262,Gene Expression,-0.0020557063512937003,0.7300390381434104,0.8069578224658392,6,0.010481314226589373,6
ENSG00000171462,DLK2,Gene Expression,-0.0020587788158048575,0.7158597301313908,0.7956856404845081,6,0.010585841730845503,6
ENSG00000170819,BFSP2,Gene Expression,-0.0020618213649746292,0.8004915744125439,0.8637423737340065,4,0.021103812860566243,4
ENSG00000143839,REN,Gene Expression,-0.002063853311754219,0.8248248218322759,0.8830690975133703,3,0.000825440649064268,3
ENSG00000151704,KCNJ1,Gene Expression,-0.0020647255236034053,0.8222018900754603,0.8811910889732335,3,0.00093395528798902,3
ENSG00000163357,DCST1,Gene Expression,-0.0020701667492216223,0.8197321393401724,0.8795803147830936,25,0.029395259813434053,25
ENSG00000152670,DDX4,Gene Expression,-0.0020711670674837964,0.8213042720151416,0.8806329323766359,3,0.0008956345685290977,3
ENSG00000135903,PAX3,Gene Expression,-0.002071743534206285,0.8209691667246095,0.880407079655556,3,0.0011972645398495847,3
ENSG00000134594,RAB33A,Gene Expression,-0.0020724281548179335,0.8287865911185333,0.8857578992147267,6,0.004074513431493927,6
ENSG00000145879,SPINK7,Gene Expression,-0.002072868967599066,0.8219787288978012,0.8811831368865805,3,0.0011954831360631482,3
ENSG00000114757,PEX5L,Gene Expression,-0.002076726224222276,0.8248696329796277,0.8830690975133703,3,0.0008670284824899668,3
ENSG00000132436,FIGNL1,Gene Expression,-0.0020776419943035218,0.855332966290802,0.9041050969881553,101,0.041503509623284425,93
ENSG00000184650,ODF4,Gene Expression,-0.0020787498386048327,0.8247253192336483,0.8830592902699063,3,0.0011545593084421636,3
ENSG00000124196,GTSF1L,Gene Expression,-0.002080043959032356,0.8410242217115704,0.8942874518971842,14,0.016327597991346452,14
ENSG00000158806,NPM2,Gene Expression,-0.0020802018137846324,0.847088370258279,0.8982875249739479,20,0.03178326168929221,20
ENSG00000159197,KCNE2,Gene Expression,-0.00208031674101265,0.8371822558277086,0.8915918212372886,6,0.0033328725044634226,6
ENSG00000158887,MPZ,Gene Expression,-0.0020814697348120843,0.8546248745842365,0.9036058804455436,189,0.1830047571100679,173
ENSG00000133627,ACTR3B,Gene Expression,-0.002083814789396113,0.8556794963376957,0.904413048663946,483,0.2851151746050821,392
