"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BSPRY",141.400155443005,0.269822701340593,0.844874181024908,0.319364359096965,0.749450234141913,0.999690621664146
"MAGEB10",0.040257416138928,0.151885220429303,3.30920503854024,0.0458977968002558,0.96339171022707,NA
"COQ4",405.556558866344,0.0671969461133161,0.130813572623692,0.513684816992344,0.607472368849034,0.999690621664146
"FAM71E1",705.289295449196,0.182624695698378,0.429091169622824,0.425608142574706,0.670393406005717,0.999690621664146
"MARCH3",31.0856716432843,0.524528576306562,0.217526170684387,2.41133549428226,0.0158942202784035,0.384006469290536
"C14orf64",0.638330691256058,-1.4322570404439,1.57979767835606,-0.906607890406767,0.364614187695538,NA
"THEM6",560.680489098753,0.0215106500647839,0.287865983342611,0.074724529154188,0.940433890788454,0.999690621664146
"NDUFA9",830.47052211444,-0.088663251113368,0.184992779657984,-0.479279522569957,0.631739787908428,0.999690621664146
"CCDC14",876.779463953092,-0.196961492029812,0.0998478426052574,-1.9726164020237,0.0485392828613434,0.601039358027284
"FGFR3",1330.68575057469,0.264430266972232,0.486803824924497,0.543196773388634,0.586994327927601,0.999690621664146
"BAG3",806.386333995108,0.164364140440741,0.288552007893737,0.569617039370147,0.568937468958808,0.999690621664146
"ZNF79",67.9147138615912,-0.050750304958678,0.166462258036533,-0.304875745152635,0.760460789438044,0.999690621664146
"STT3B",3331.86941171043,-0.119316898537303,0.167956791812332,-0.710402343661235,0.477454670239713,0.999690621664146
"PDCD4",842.339954885102,-0.373784527541359,0.325939369186458,-1.14679159033265,0.251467765701491,0.940781640573342
"TMBIM6",11206.7280210797,-0.160143563817599,0.200455486889307,-0.798898380397198,0.424349338154626,0.998887984895963
"CHCHD4",259.820394764732,0.109947837053504,0.260040821795036,0.42280991228433,0.67243395504499,0.999690621664146
"GP5",0.380480596806161,-0.225415436338088,1.32983507046202,-0.169506310477865,0.865398409142093,NA
"C16orf90",0.44482130220762,0.0871231123093594,1.4216520405473,0.0612830072510704,0.951133823612968,NA
"CD55",752.141188565332,0.329376468307943,0.345160297611142,0.954271017227533,0.339946474750893,0.979161020088397
"YIPF7",40.8266246281628,0.790068192304883,0.305536416904308,2.5858396858543,0.00971421007818634,0.312271037061296
"PLEKHA1",1295.34844762561,-0.403358422784872,0.419024775496055,-0.962612347461706,0.335742098756461,0.977629781968375
"CCDC163P",27.6416028737055,0.49742512177978,0.292705886979339,1.69940251941325,0.0892433676012668,0.752911209540311
"KRTAP5-9",1.61954477304639,-0.423336881243949,0.7555395530802,-0.560310680649451,0.57526754348059,0.999690621664146
"CCDC178",0.688790470930677,1.31193839007301,1.31241898695716,0.999633808342515,0.317487755631648,NA
"ZNF280B",103.153795032153,-0.00591291258704756,0.373720005795121,-0.0158217716348027,0.987376579357143,0.999690621664146
"ATP2A2",6128.99644497388,0.050594123445659,0.1239069487561,0.408323535956397,0.683036162252107,0.999690621664146
"CAMK2G",624.370552095485,0.259230044106239,0.182717964668998,1.41874415345993,0.155973619567556,0.865378382164409
"RDH16",3.3569630336265,-0.85620234630329,0.640093568400962,-1.3376206051284,0.181020144052089,0.889989703010554
"RPL11",6237.73389673484,-0.0746852512825876,0.110888462292795,-0.67351688118269,0.50061851277275,0.999690621664146
"LRRC57",165.483738014113,0.0814455452796668,0.13727448691525,0.593304313932341,0.552977512252045,0.999690621664146
"CTC-454I21.3",0.133285835502763,0.484811199330702,3.30920503854024,0.146503826050187,0.883523669757261,NA
"T",0.288977313531321,-0.447369591437523,2.21486629529069,-0.2019849199876,0.839928513315933,NA
"AMELX",0.0619857979843162,-0.247623672182075,3.30920503854024,-0.0748287486868167,0.940350967790719,NA
"AGPS",1120.98046511007,0.000391811602388881,0.157477919836914,0.00248804151588137,0.998014832135989,0.999690621664146
"NUTM2G",13.0007778497075,0.448036010857017,0.354138626456186,1.26514301854177,0.205820064319339,0.916580014060246
"ZC3H3",431.194589924288,0.183068780982688,0.18224156342,1.00453912678954,0.315118821735354,0.971845126848414
"ALDH3B1",239.749030279311,-0.659084099269059,0.482592630251109,-1.36571521808386,0.172028365906205,0.88784368377952
"MCU",661.856384350072,-0.169795062604466,0.231308934706947,-0.734061841664635,0.462911048442811,0.999690621664146
"THOP1",934.572130018881,0.283484830678973,0.186804354911112,1.51754936770005,0.129128039211968,0.832268130447851
"PARP15",0.493175337245025,-0.482177386449931,1.53122389763425,-0.314896722285289,0.752840070338956,NA
"APOBEC3F",58.5378067504278,-0.135639119718938,0.302471598376636,-0.448435887689662,0.653838646433869,0.999690621664146
"APEH",2165.12524939541,-0.299722335674238,0.244416659589637,-1.22627621283041,0.220094749664411,0.924277406260199
"TLE4",100.301823176954,1.10522870443808,0.786195869301645,1.40579306963267,0.159785580586659,0.870347312877088
"UBAP2",1163.10691701168,0.152458345391097,0.239948515258167,0.635379407232686,0.52518099537246,0.999690621664146
"COQ9",796.248104788817,-0.208346639087674,0.0802200466610087,-2.59718920344311,0.00939901356815346,0.307976266671826
"TMEM121",32.7112425664867,1.76578294158905,0.608120593384705,2.90367233209614,0.00368813932267767,0.193754283171359
"CNTRL",226.964248944846,0.85473851660246,0.27773261728005,3.07755900251568,0.0020870351779742,0.14290839596872
"GSG1L",1.90898445420772,1.45872786536654,1.26987630571902,1.14871650002209,0.25067289985546,0.940353922573067
"TCP10L",3.46542617423767,-0.349048827988206,0.77270509758326,-0.451723211196488,0.651468394625383,0.999690621664146
"C11orf49",302.744377763162,-0.148860060075219,0.12429584666295,-1.19762698490545,0.231062265903057,0.928591461048302
"CCDC71L",194.801047822278,0.0312843755935801,0.291058035086212,0.107485009250178,0.914404217308546,0.999690621664146
"PCDHGA8",1.21711630638822,-0.956535383105792,1.00958685279697,-0.947452297398481,0.343408352908289,NA
"SH3TC2",74.516026222335,0.30774003998928,0.645736404926583,0.476572232324842,0.633666760304767,0.999690621664146
"MCC",80.933716388404,0.307394090216865,0.591178099545595,0.519968670106592,0.603085411738361,0.999690621664146
"MANEA",259.548717895975,0.175544378503902,0.268856890335011,0.652928694835248,0.51380224884707,0.999690621664146
"CDC42EP5",106.160863929699,-0.433730319778752,0.698444134410718,-0.620995006486372,0.534602908712963,0.999690621664146
"FLRT2",84.6941055333317,0.54355587873745,0.823813919148608,0.659804193766479,0.509379491727282,0.999690621664146
"SLC25A27",75.3472814405674,0.326732598479533,0.446190421838393,0.73227165462972,0.464002776646346,0.999690621664146
"RGS10",359.852239462849,-0.0888746706512945,0.410437703301452,-0.216536321922694,0.828569715867789,0.999690621664146
"ASCL5",5.32909471512072,0.782481502045582,0.699295579487667,1.11895674017968,0.263158594796357,0.949553374495141
"CTD-3088G3.8",15.0722751571387,-0.125822039422848,0.683573219481316,-0.184065197168372,0.853962308594835,0.999690621664146
"TGFBR3L",16.6338211360279,0.458271752445849,0.496087073301664,0.92377281551777,0.355604611564756,0.984916696725315
"FAM124B",0.506084523073767,0.145584685607607,2.27468378292094,0.0640021644769719,0.948968503340034,NA
"MCMDC2",166.35544852662,-0.526046434448238,0.233396589086548,-2.25387370272652,0.0242041144740229,0.460214308563187
"TTC39A",94.9648950232567,-0.673372892100579,0.535818639226336,-1.25671793178538,0.208855792532715,0.918610423855059
"CATSPERG",62.4981839257501,0.413129535224834,0.598444836069102,0.690338541374147,0.489981315965853,0.999690621664146
"CGB2",0.363571216556155,-0.600059082990932,1.65791951035194,-0.361934990959575,0.717400611064604,NA
"MIB2",782.040654633326,0.101708546920204,0.266673418334169,0.381397394444288,0.702908394109816,0.999690621664146
"RGS1",1.31948662499244,-0.362985280204908,1.17629220735555,-0.308584276878737,0.757637782758123,NA
"ACOT12",0.187541508845919,-0.491764725716486,3.28512019393092,-0.149694591578413,0.881005575394673,NA
"CTGF",409.009282050131,0.674656985377798,0.480064984433852,1.40534512462606,0.15991867608243,0.870347312877088
"PSMB3",3717.04762799671,-0.0230501183639215,0.613701701683385,-0.037559156672851,0.970039173180562,0.999690621664146
"PAXBP1",659.32361850396,0.120022096117871,0.166410832412097,0.721239683608157,0.470762059969451,0.999690621664146
"PPP1R3F",88.2553810554732,0.158309587846584,0.387415961194147,0.408629493112831,0.68281158332964,0.999690621664146
"FAM118B",372.321335390633,-0.31637278687406,0.178675082409768,-1.77065980665675,0.0766172900939143,0.713465233320028
"FAM196A",4.50740742635779,0.110211299349175,0.65810148377485,0.167468547125903,0.867001393767898,0.999690621664146
"ANKS1B",48.7078357564137,0.296026854074311,0.239425948329703,1.23640255427396,0.216308967149548,0.923374381156535
"C7orf69",0.541721081393285,2.0096592599742,3.30071491850646,0.608855750827324,0.54262005624312,NA
"QSOX2",918.155319524367,-0.103762272980665,0.186951536840655,-0.555022305428307,0.5788794037253,0.999690621664146
"ZNF711",164.156976527003,-0.0807913772872602,0.449891172713636,-0.179579823271361,0.857482445851888,0.999690621664146
"SAPCD2",1283.33232216367,0.367897816835441,0.154204095620677,2.38578499069456,0.0170427117724113,0.397489622604579
"C12orf66",114.908774304429,-0.385366046089619,0.205042217763105,-1.87944731720982,0.0601834406168396,0.656777057580398
"NDST4",1.13489696168821,2.42830876594607,2.01431049599694,1.20552852739033,0.227999332021444,NA
"RABEP2",313.335544045744,-0.0795592550742652,0.145214482174725,-0.54787410926782,0.583778347583248,0.999690621664146
"OLIG2",0.228654323559372,-0.269807882604845,1.89048232540225,-0.142719071730775,0.886512053847272,NA
"ZNF280A",13.712736689597,-0.811381341181468,0.551210360291335,-1.47199943911182,0.141021029038421,0.847563643347466
"RP11-766F14.2",25.1834487783032,-0.276051707349058,1.07427936933755,-0.256964543142335,0.797206144655925,0.999690621664146
"ASB4",3.38078397889456,-0.268211980905886,1.16552253452002,-0.230121660424471,0.817997233933655,0.999690621664146
"STK11",881.224034218962,0.16034088816928,0.208841480675875,0.767763605440679,0.442627640250135,0.999690621664146
"ZNF610",46.0233666540262,-0.362860230771434,0.242290415202281,-1.49762519688818,0.134230656497145,0.840172553560824
"PRDM16",22.4717736501909,1.76176608348475,1.11134400082584,1.58525720404806,0.112907908207444,0.801206117452558
"ZDHHC14",132.424246504353,0.122310956482778,0.23586315480114,0.518567457413602,0.604062407463489,0.999690621664146
"SLCO6A1",0.10435488134068,-0.425181912192523,3.30920503854024,-0.128484608007269,0.897765478293618,NA
"TRPC7",0.453997597847075,1.76095107451574,2.63449380021533,0.668421035711608,0.503864871495131,NA
"TOMM6",1107.9277419155,0.173069904970678,0.168070855919959,1.02974369960429,0.303130335918771,0.970582681240888
"RHOB",1276.05449981551,-0.387552242788729,0.303847552488271,-1.27548252278152,0.202138506307474,0.910817009720093
"GLB1L",101.898653874572,-0.298456652956539,0.179603342799768,-1.66175444345307,0.0965620199804539,0.768229019933869
"POU3F4",0.0483202701169587,0.151885220429303,3.30920503854024,0.0458977968002558,0.96339171022707,NA
"KDELR1",2073.70034046282,-0.189168504730691,0.127753565117256,-1.48072975151079,0.138678602584505,0.846003013355822
"CPT1B",318.704906068987,-0.146884335987405,0.351308691486819,-0.418106182815336,0.675869484680385,0.999690621664146
"TMSB10",7686.95573855346,-0.0318552721549216,0.199510206010112,-0.159667381393547,0.873143097075637,0.999690621664146
"COX16",409.22801125097,-0.184130083398245,0.17900976200896,-1.02860358749055,0.303665991476438,0.970582681240888
"CTTNBP2NL",492.106040484799,-0.1099473053003,0.242165460793916,-0.454017286114412,0.649816385137477,0.999690621664146
"VOPP1",783.340217687903,0.296703475768621,0.125026152037289,2.37313130840122,0.0176379922870481,0.400302479341886
"UBE4A",1119.65970493288,-0.161153420143778,0.133077038951707,-1.21097840328608,0.225903681880127,0.926348824671238
"SLC15A1",34.3848819971097,-0.182090697763608,0.880121930058502,-0.206892581067153,0.836093750620912,0.999690621664146
"FBXO36",40.8046551427341,0.144366409206915,0.328678829529254,0.43923245501903,0.66049311077086,0.999690621664146
"RTKN",814.469259631,-0.12241754751911,0.213698631402061,-0.572851340768715,0.566745353462948,0.999690621664146
"GLIPR1",355.529931690938,-0.00718596158143253,0.0887399211960672,-0.0809777773585741,0.935459625552939,0.999690621664146
"KRT75",0.425266145841672,1.66092321775865,1.96316146100854,0.846045142362043,0.397527561687617,NA
"SCRN1",2361.74757664247,0.207993289081689,0.175021657454611,1.18838600951788,0.23468136578562,0.929846568739612
"SLC43A2",595.74345196886,-0.457638362693032,0.303956656054257,-1.50560401813126,0.132168856373168,0.83778534992012
"KIF4A",1007.88037351181,0.673549704639544,0.365333086351431,1.84365919705292,0.0652328230048388,0.673267912887966
"AC127496.1",25.9369482690711,-0.425305671899042,0.30295315493633,-1.40386612573296,0.160358718431068,0.870347312877088
"MVD",943.56466439225,0.0516305104580699,0.219873001098284,0.234819692277684,0.814348682810943,0.999690621664146
"FHL1",161.524007989197,1.31241064084875,0.839706228190535,1.56294022455548,0.118066655271311,0.812443609324095
"METTL1",238.7360321665,0.107687095861244,0.205008334256017,0.525281551367386,0.59938748031808,0.999690621664146
"SLC35F1",7.07433700013028,1.33233137112957,1.20161779831502,1.10878132214573,0.267524529888614,0.95119084081459
"WNT9A",103.590036114062,0.242407033964546,0.478315003097061,0.506793707901644,0.6122995716734,0.999690621664146
"MGARP",1.4185313843182,-0.000853160182949426,0.695616327437291,-0.00122648096270618,0.99902141002108,NA
"CHRM4",4.19453174729688,-0.04761830353217,0.846051358457058,-0.0562829940005196,0.955116366179909,0.999690621664146
"HSPA4",4479.68267719301,0.070949276327112,0.182812626491537,0.3880983370172,0.697943262561354,0.999690621664146
"BTN3A3",99.076397750053,-0.0649296516808088,0.551180624011071,-0.117801041713514,0.906225304128206,0.999690621664146
"RFX6",0.472318371241901,0.438843346903555,2.23876104053619,0.196020628802103,0.84459401976191,NA
"BZRAP1",76.1054910112551,0.430714132666083,1.0331628673897,0.41688890131552,0.676759671962687,0.999690621664146
"RNF168",632.658144708567,0.287111865446192,0.16590415508993,1.73058875644531,0.083525138470096,0.734526624279016
"HRASLS",22.2183076683708,-0.280238295846613,0.629476951197804,-0.445192306586222,0.656180786046762,0.999690621664146
"NXNL2",37.9360775262913,-0.459452945162767,0.531612409922814,-0.864263016789762,0.387443421562896,0.99144446904228
"CAMKV",26.2484927532836,-0.411463525403236,0.774902367746862,-0.530987570214328,0.595427392632762,0.999690621664146
"PSMG3",261.081826427728,0.0973445716967846,0.125421012364799,0.776142449031176,0.437664882244151,0.999690621664146
"TPSAB1",0.324039212366014,0.584756947599455,1.69970515660495,0.344034343443112,0.730820458435745,NA
"CNTN2",0.875360045782997,1.36755361126873,1.07676155796943,1.27006169671183,0.204062654168154,NA
"CD209",0.572538900893468,0.0955410694869171,1.67799215621701,0.0569377330715968,0.954594796408983,NA
"AL391421.1",40.2896832732968,0.346080251319141,0.233564715658754,1.48173173479155,0.138411689511607,0.845521544742528
"DOCK8",41.3863517204904,1.18191195055731,0.87425046439197,1.35191458134291,0.176402642384656,0.88784368377952
"ZNF77",44.7705729072212,0.0699044527565953,0.218395781578,0.320081515547172,0.748906537597897,0.999690621664146
"CTDP1",443.469739459612,0.170341483867608,0.176353771881921,0.965907800269002,0.334090318826981,0.977629781968375
"SMAP2",435.169978804417,-0.024916060824956,0.165065113230736,-0.150946861740113,0.880017633647611,0.999690621664146
"NCAPD2",3466.41838704504,0.761081759425565,0.280643171806434,2.71191974679684,0.00668947864441269,0.266484088099437
"TRIM9",67.6867939038319,0.362923182709576,0.480056619301198,0.756000788485888,0.449648722960524,0.999690621664146
"ETV5",1421.36825141257,-0.281178966829175,0.231131158983529,-1.21653423132453,0.223781479239236,0.926348824671238
"IST1",1079.03471542369,-0.0773278624688804,0.142823962817618,-0.541420787824139,0.588217582102649,0.999690621664146
"CCT2",4045.11799559253,0.0139381513943881,0.155770410632814,0.0894788126818478,0.928701391063367,0.999690621664146
"EDN2",17.3398655508533,0.907496996970201,0.626708575568809,1.44803666703706,0.147606796177719,0.852310521829942
"SERPINF2",11.2962442123578,-0.352746440896914,0.492310580972494,-0.716512003865753,0.473675258122643,0.999690621664146
